0.043750 0.101036 0.353627  0.142231   0.272665   0.000000
0.043750 0.101036 0.404145  0.142231   0.272665   0.000000
0.043750 0.101036 0.454663  0.142231   0.272665   0.000000
0.043750 0.101036 0.505181  0.142231   0.272665   0.000000
0.043750 0.101036 0.555700  0.142231   0.272665   0.000000
0.043750 0.101036 0.606218  0.142231   0.272665   0.000000
0.043750 0.101036 0.656736  0.142231   0.272665   0.000000
0.043750 0.101036 0.707254  0.142231   0.272665   0.000000
0.043750 0.101036 0.757772  0.142231   0.272665   0.000000
0.043750 0.151554 0.000000  0.138511   0.355422   0.000000
0.043750 0.151554 0.050518  0.138511   0.355422   0.000000
0.043750 0.151554 0.101036  0.138511   0.355422   0.000000
0.043750 0.151554 0.151554  0.138511   0.355422   0.000000
0.043750 0.151554 0.202073  0.138511   0.355422   0.000000
0.043750 0.151554 0.252591  0.138511   0.355422   0.000000
0.043750 0.151554 0.303109  0.138511   0.355422   0.000000
0.043750 0.151554 0.353627  0.138511   0.355422   0.000000
0.043750 0.151554 0.404145  0.138511   0.355422   0.000000
0.043750 0.151554 0.454663  0.138511   0.355422   0.000000
0.043750 0.151554 0.505181  0.138511   0.355422   0.000000
0.043750 0.151554 0.555700  0.138511   0.355422   0.000000
0.043750 0.151554 0.606218  0.138511   0.355422   0.000000
0.043750 0.151554 0.656736  0.138511   0.355422   0.000000
0.043750 0.151554 0.707254  0.138511   0.355422   0.000000
0.043750 0.151554 0.757772  0.138511   0.355422   0.000000
0.043750 0.202073 0.000000  0.118691   0.357383   0.000000
0.043750 0.202073 0.050518  0.118691   0.357383   0.000000
0.043750 0.202073 0.101036  0.118691   0.357383   0.000000
0.043750 0.202073 0.151554  0.118691   0.357383   0.000000
0.043750 0.202073 0.202073  0.118691   0.357383   0.000000
0.043750 0.202073 0.252591  0.118691   0.357383   0.000000
0.043750 0.202073 0.303109  0.118691   0.357383   0.000000
0.043750 0.202073 0.353627  0.118691   0.357383   0.000000
0.043750 0.202073 0.404145  0.118691   0.357383   0.000000
0.043750 0.202073 0.454663  0.118691   0.357383   0.000000
0.043750 0.202073 0.505181  0.118691   0.357383   0.000000
0.043750 0.202073 0.555700  0.118691   0.357383   0.000000
0.043750 0.202073 0.606218  0.118691   0.357383   0.000000
0.043750 0.202073 0.656736  0.118691   0.357383   0.000000
0.043750 0.202073 0.707254  0.118691   0.357383   0.000000
0.043750 0.202073 0.757772  0.118691   0.357383   0.000000
0.043750 0.252591 0.000000  0.069627   0.239370   0.000000
0.043750 0.252591 0.050518  0.069627   0.239370   0.000000
0.043750 0.252591 0.101036  0.069627   0.239370   0.000000
0.043750 0.252591 0.151554  0.069627   0.239370   0.000000
0.043750 0.252591 0.202073  0.069627   0.239370   0.000000
0.043750 0.252591 0.252591  0.069627   0.239370   0.000000
0.043750 0.252591 0.303109  0.069627   0.239370   0.000000
0.043750 0.252591 0.353627  0.069627   0.239370   0.000000
0.043750 0.252591 0.404145  0.069627   0.239370   0.000000
0.043750 0.252591 0.454663  0.069627   0.239370   0.000000
0.043750 0.252591 0.505181  0.069627   0.239370   0.000000
